"Time.Range","Vessel.ID","Flag","Vessel.Name","Entry.Timestamp","Exit.Timestamp","Gear.Type","Vessel.Type","MMSI","IMO","CallSign","First.Transmission.Date","Last.Transmission.Date","Apparent.Fishing.Hours","month","quarter","id"
"2021-01","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA",2021-01-03 06:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247065730,NA,"INRH",2017-08-20 11:43:11,2025-05-19 23:51:02,0.89,1,"1","13G0"
"2021-01","bf7a316cc-ca08-8259-d4af-7fce99807831","ITA","MORLE II",2021-01-03 06:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247081680,NA,"IZAV",2019-07-12 09:06:05,2025-05-19 23:55:11,7.47,1,"1","15G0"
"2021-02","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,8.11,2,"1","12G1"
"2021-02","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,6.82,2,"1","14G0"
"2021-02","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,1.02,2,"1","12G1"
"2021-02","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,4.83,2,"1","14G0"
"2021-02","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,5.14,2,"1","14G0"
"2021-01","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,25.42,1,"1","13G0"
"2021-02","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,0.42,2,"1","12G2"
"2021-01","a5dfa5104-4dbc-0aa6-e7ef-c1665b4ec2e9","ITA","MONSSER",2021-01-03 08:00:00,2021-12-30 09:00:00,"TRAWLERS","FISHING",247044790,NA,"IJYT",2019-12-09 09:29:50,2025-05-19 23:56:46,4.33,1,"1","14G0"
"2021-01","a5dfa5104-4dbc-0aa6-e7ef-c1665b4ec2e9","ITA","MONSSER",2021-01-03 08:00:00,2021-12-30 09:00:00,"TRAWLERS","FISHING",247044790,NA,"IJYT",2019-12-09 09:29:50,2025-05-19 23:56:46,0.25,1,"1","14G0"
"2021-01","eb7ba4542-21a3-7c0d-607c-6d09d5218877","ITA","S. FERMINA",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094310,NA,"IIIL",2013-05-17 05:04:21,2025-05-19 14:26:37,0.88,1,"1","13G1"
"2021-01","eb7ba4542-21a3-7c0d-607c-6d09d5218877","ITA","S. FERMINA",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094310,NA,"IIIL",2013-05-17 05:04:21,2025-05-19 14:26:37,14.47,1,"1","13G1"
"2021-02","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,36.87,2,"1","14G0"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,10.52,1,"1","13G0"
"2021-02","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,4.16,2,"1","14G0"
"2021-01","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,3.36,1,"1","11G2"
"2021-01","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,6.76,1,"1","11G2"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,2.65,1,"1","13G0"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,2.65,1,"1","14G0"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,4.92,1,"1","13G0"
"2021-02","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,16.6,2,"1","14G0"
"2021-02","9cb3d20bc-c483-696c-326e-097343256b01","ITA","VINCENZO PADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247094330,NA,"INYD",2013-05-23 02:51:30,2025-05-19 16:05:51,0.93,2,"1","12G1"
"2021-02","17369ded3-316e-47fe-dbd2-9296123a9216","ITA","ISABELLA",2021-01-03 09:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247065440,NA,"IOWM",2013-03-25 02:43:51,2025-05-19 23:47:36,8.91,2,"1","13G0"
"2021-02","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,6.64,2,"1","13G0"
"2021-02","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,0.92,2,"1","13G1"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,10.4,1,"1","14G0"
"2021-01","e47eed0e0-0bad-2671-8438-be794de6d923","ITA","NONNO DINO",2021-01-04,2021-12-30 14:00:00,"TRAWLERS","FISHING",247072840,NA,"IQCJ",2015-07-20 18:20:56,2025-05-19 12:43:46,6.04,1,"1","14G0"
"2021-02","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,4.15,2,"1","12G1"
"2021-01","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,8.18,1,"1","11G2"
"2021-02","bdcd2d618-8e87-b9fc-959d-584c17ae45e5","ITA","JAMAICA",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092810,NA,"IPVT",2013-05-27 23:17:31,2025-05-19 23:59:47,35.81,2,"1","12G2"
"2021-02","6bac13758-80eb-fe27-6aa0-ba303dd40dcd","ITA","ARDITO",2021-01-04 05:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044930,NA,NA,2016-05-27 05:42:14,2025-05-16 14:07:39,11.14,2,"1","17F9"
"2021-02","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,6.15,2,"1","12G1"
"2021-02","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,16.56,2,"1","12G1"
"2021-01","be5c6b579-9cb0-e419-057f-c03c6ae6572c","ITA","DOLENTE LUCA",2021-01-04 05:00:00,2021-12-28 13:00:00,"TRAWLERS","FISHING",247092780,NA,"ITVK",2013-04-21 22:24:26,2025-05-19 23:59:19,7.69,1,"1","12G1"
"2021-01","be5c6b579-9cb0-e419-057f-c03c6ae6572c","ITA","DOLENTE LUCA",2021-01-04 05:00:00,2021-12-28 13:00:00,"TRAWLERS","FISHING",247092780,NA,"ITVK",2013-04-21 22:24:26,2025-05-19 23:59:19,5.98,1,"1","12G2"
"2021-02","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA",2021-01-04 04:00:00,2021-12-29 15:00:00,"TRAWLERS","FISHING",247096930,NA,"IRMM",2013-02-18 02:16:45,2025-05-19 23:58:29,5.04,2,"1","12G1"
"2021-02","222742da8-8903-90ce-4122-8c849cbf1e64","ITA","GUERRIERO",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247068780,NA,"ISQV",2017-07-09 21:13:37,2025-05-19 23:59:55,0.94,2,"1","12G1"
"2021-02","ff20b1344-4a7e-17fa-8157-251efb07d8a0","ITA","SAVERIO_P",2021-01-04 06:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247080330,NA,"IMCC",2014-11-19 00:16:04,2024-04-04 15:32:38,8.75,2,"1","11G2"
"2021-02","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,28.19,2,"1","13G1"
"2021-01","4595bd1f2-2254-4f41-bf7b-5b956222a1f6","ITA","FORTUNATA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247099810,NA,"INBS",2013-05-20 07:30:39,2025-05-19 13:58:12,15.45,1,"1","13G1"
"2021-02","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,2.38,2,"1","12G1"
"2021-02","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,12.82,2,"1","12G1"
"2021-01","70bc12f14-4b96-c080-924e-4c21b24ddbc7","ITA","MARE-BLU   : .",2021-01-04 07:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247252970,NA,"IKZO",2019-04-04 09:12:06,2025-05-19 13:59:11,32.53,1,"1","11G2"
"2021-01","eb7ba4542-21a3-7c0d-607c-6d09d5218877","ITA","S. FERMINA",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094310,NA,"IIIL",2013-05-17 05:04:21,2025-05-19 14:26:37,35.4,1,"1","13G1"
"2021-02","268292ae9-906d-53a3-efd6-1cf0bea578d1","ITA","F/V PATRIZIA",2021-01-05 07:00:00,2021-12-28 12:00:00,"TRAWLERS","FISHING",247042850,NA,"INGP",2014-05-05 06:13:15,2025-05-19 16:16:07,6.13,2,"1","16F7"
"2021-02","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,16.5,2,"1","13G1"
"2021-02","f9874dc05-558a-dd38-c0b6-d13ec69d1108","ITA","SABRINA E GIADA",2021-01-04,2021-12-30 15:00:00,"TRAWLERS","FISHING",247147420,NA,"ILAK",2013-12-10 02:11:20,2025-05-19 23:59:55,0.93,2,"1","14G0"
"2021-02","a8e7a4833-3700-0508-9a2d-ec87ae97a3a2","ITA","MARIAMADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247092830,NA,"IOXL",2013-05-07 10:50:35,2025-05-19 23:58:10,3.96,2,"1","12G1"
"2021-02","bcdc0dac8-8699-2496-8587-0dfd5c9b2b24","ITA","CARMELA FIGLIA",2021-01-04 01:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247063630,NA,"IJQO",2013-05-14 17:39:58,2025-04-18 09:44:05,2.01,2,"1","16G0"
"2021-01","ff20b1344-4a7e-17fa-8157-251efb07d8a0","ITA","SAVERIO_P",2021-01-04 06:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247080330,NA,"IMCC",2014-11-19 00:16:04,2024-04-04 15:32:38,46.54,1,"1","11G2"
"2021-02","303dfab15-5072-b1c2-7b49-226146b04c37","ITA","L ALBA",2021-01-04 04:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247119090,NA,"IMAT2",2013-06-04 15:04:11,2024-12-07 10:58:09,5.48,2,"1","12G2"
"2021-02","a1cb5f6a7-786c-c2a9-17bb-bde83787f6d2","ITA","CRESCENZO 1",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247128190,NA,NA,2018-10-31 05:22:20,2025-05-19 14:45:19,2.84,2,"1","13G1"
"2021-02","70bc12f14-4b96-c080-924e-4c21b24ddbc7","ITA","MARE-BLU   : .",2021-01-04 07:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247252970,NA,"IKZO",2019-04-04 09:12:06,2025-05-19 13:59:11,5.58,2,"1","11G2"
"2021-02","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,2.75,2,"1","14G0"
"2021-02","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA",2021-01-03 06:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247065730,NA,"INRH",2017-08-20 11:43:11,2025-05-19 23:51:02,27.92,2,"1","13G0"
"2021-02","1d92f6f7b-b03c-0265-3460-f6247b0b3c64","ITA","NONNO CIRO",2021-01-04 03:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092850,NA,"ILPG",2013-04-29 03:13:52,2025-05-19 16:55:57,8.06,2,"1","12G2"
"2021-02","eb7ba4542-21a3-7c0d-607c-6d09d5218877","ITA","S. FERMINA",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094310,NA,"IIIL",2013-05-17 05:04:21,2025-05-19 14:26:37,16.65,2,"1","12G1"
"2021-01","be5c6b579-9cb0-e419-057f-c03c6ae6572c","ITA","DOLENTE LUCA",2021-01-04 05:00:00,2021-12-28 13:00:00,"TRAWLERS","FISHING",247092780,NA,"ITVK",2013-04-21 22:24:26,2025-05-19 23:59:19,60.89,1,"1","12G2"
"2021-02","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,6.41,2,"1","13G1"
"2021-01","4595bd1f2-2254-4f41-bf7b-5b956222a1f6","ITA","FORTUNATA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247099810,NA,"INBS",2013-05-20 07:30:39,2025-05-19 13:58:12,30.76,1,"1","13G1"
"2021-02","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,24.58,2,"1","13G1"
"2021-02","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE",2021-01-04 06:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247123920,NA,"IPFT",2019-08-07 07:56:24,2025-05-02 11:17:54,9.95,2,"1","12G1"
"2021-02","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,3.07,2,"1","12G1"
"2021-02","bdcd2d618-8e87-b9fc-959d-584c17ae45e5","ITA","JAMAICA",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092810,NA,"IPVT",2013-05-27 23:17:31,2025-05-19 23:59:47,16.09,2,"1","12G1"
"2021-02","bdcd2d618-8e87-b9fc-959d-584c17ae45e5","ITA","JAMAICA",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092810,NA,"IPVT",2013-05-27 23:17:31,2025-05-19 23:59:47,7.75,2,"1","12G2"
"2021-01","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,16.91,1,"1","11G2"
"2021-01","6bac13758-80eb-fe27-6aa0-ba303dd40dcd","ITA","ARDITO",2021-01-04 05:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044930,NA,NA,2016-05-27 05:42:14,2025-05-16 14:07:39,69.37,1,"1","17F9"
"2021-01","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247892860,NA,"IIJN",2019-12-13 15:03:32,2025-05-19 23:59:25,4.14,1,"1","12G1"
"2021-01","2de3cda92-2405-3349-8ad5-0ef180e81e1a","ITA","LIBERA",2021-01-04 04:00:00,2021-12-29 15:00:00,"TRAWLERS","FISHING",247096930,NA,"IRMM",2013-02-18 02:16:45,2025-05-19 23:58:29,2.84,1,"1","12G1"
"2021-01","ff20b1344-4a7e-17fa-8157-251efb07d8a0","ITA","SAVERIO_P",2021-01-04 06:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247080330,NA,"IMCC",2014-11-19 00:16:04,2024-04-04 15:32:38,39.3,1,"1","11G2"
"2021-02","303dfab15-5072-b1c2-7b49-226146b04c37","ITA","L ALBA",2021-01-04 04:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247119090,NA,"IMAT2",2013-06-04 15:04:11,2024-12-07 10:58:09,0.98,2,"1","11G2"
"2021-02","a1cb5f6a7-786c-c2a9-17bb-bde83787f6d2","ITA","CRESCENZO 1",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247128190,NA,NA,2018-10-31 05:22:20,2025-05-19 14:45:19,4.16,2,"1","12G1"
"2021-02","303dfab15-5072-b1c2-7b49-226146b04c37","ITA","L ALBA",2021-01-04 04:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247119090,NA,"IMAT2",2013-06-04 15:04:11,2024-12-07 10:58:09,5.13,2,"1","12G2"
"2021-02","3c1198b91-1893-33bd-d11f-7306d36e2d7a","ITA","F/V GRAZIA ROSA II",2021-01-04 02:00:00,2021-12-30 16:00:00,"TRAWLERS","FISHING",247048990,NA,"IWMC",2014-03-31 03:10:03,2025-05-19 16:30:10,5.67,2,"1","16F7"
"2021-02","3c1198b91-1893-33bd-d11f-7306d36e2d7a","ITA","F/V GRAZIA ROSA II",2021-01-04 02:00:00,2021-12-30 16:00:00,"TRAWLERS","FISHING",247048990,NA,"IWMC",2014-03-31 03:10:03,2025-05-19 16:30:10,36.48,2,"1","16F7"
"2021-01","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,22.6,1,"1","12G1"
"2021-02","e47eed0e0-0bad-2671-8438-be794de6d923","ITA","NONNO DINO",2021-01-04,2021-12-30 14:00:00,"TRAWLERS","FISHING",247072840,NA,"IQCJ",2015-07-20 18:20:56,2025-05-19 12:43:46,2.19,2,"1","14G0"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,11,1,"1","14G0"
"2021-02","600bb00eb-ba6e-544a-aaeb-2faf39dbca21","ITA","BACICIN V",2021-01-04 07:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247049280,NA,"ILVP",2013-05-29 10:34:51,2025-05-19 18:04:19,12.82,2,"1","17F8"
"2021-02","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,7.14,2,"1","13G1"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,0.72,1,"1","14G0"
"2021-01","03ca34368-89ff-12e3-751c-dea66a499aa7","ITA","MP NUOVO ATLANTIC",2021-01-07 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247065750,NA,"IOJE",2013-05-13 05:07:28,2025-05-19 16:24:25,0.52,1,"1","13G0"
"2021-02","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,0.62,2,"1","13G1"
"2021-01","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA",2021-01-03 06:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247065730,NA,"INRH",2017-08-20 11:43:11,2025-05-19 23:51:02,8.88,1,"1","13G0"
"2021-01","029e738bc-c6a6-bc59-12ce-483f333c1d4d","ITA","MIRELLA",2021-01-03 06:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247065730,NA,"INRH",2017-08-20 11:43:11,2025-05-19 23:51:02,23.76,1,"1","13G0"
"2021-01","eb7ba4542-21a3-7c0d-607c-6d09d5218877","ITA","S. FERMINA",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094310,NA,"IIIL",2013-05-17 05:04:21,2025-05-19 14:26:37,12.23,1,"1","12G1"
"2021-01","03ca34368-89ff-12e3-751c-dea66a499aa7","ITA","MP NUOVO ATLANTIC",2021-01-07 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247065750,NA,"IOJE",2013-05-13 05:07:28,2025-05-19 16:24:25,5.8,1,"1","13G0"
"2021-01","70bc12f14-4b96-c080-924e-4c21b24ddbc7","ITA","MARE-BLU   : .",2021-01-04 07:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247252970,NA,"IKZO",2019-04-04 09:12:06,2025-05-19 13:59:11,4.27,1,"1","11G2"
"2021-01","70bc12f14-4b96-c080-924e-4c21b24ddbc7","ITA","MARE-BLU   : .",2021-01-04 07:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247252970,NA,"IKZO",2019-04-04 09:12:06,2025-05-19 13:59:11,9.4,1,"1","11G2"
"2021-02","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,7.31,2,"1","12G1"
"2021-01","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,8.96,1,"1","14G0"
"2021-01","eb7ba4542-21a3-7c0d-607c-6d09d5218877","ITA","S. FERMINA",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094310,NA,"IIIL",2013-05-17 05:04:21,2025-05-19 14:26:37,21.78,1,"1","13G1"
"2021-02","1d92f6f7b-b03c-0265-3460-f6247b0b3c64","ITA","NONNO CIRO",2021-01-04 03:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092850,NA,"ILPG",2013-04-29 03:13:52,2025-05-19 16:55:57,28.6,2,"1","12G2"
"2021-02","9ca3d0b72-237f-6c3a-14c3-937b71847c2a","ITA","LA FENICE",2021-01-04 05:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247099820,NA,"IJYL",2017-03-29 04:10:26,2025-05-19 14:08:13,1.08,2,"1","13G1"
"2021-01","497c391b6-6ba9-4595-83ed-68fe74ed0958","ITA","PRIMO",2021-01-15 06:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247042630,NA,"IRXU",2014-06-23 04:20:40,2025-05-14 15:24:39,0.91,1,"1","13G1"
"2021-01","bae0ea02d-dae5-e443-2f40-54bd22f650d2","ITA","OSCAR",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094340,NA,"IQSV",2013-05-02 01:10:38,2025-05-19 15:10:13,3.51,1,"1","12G1"
"2021-02","6163d3f6a-a611-cac6-1d01-c12b2aa104c6","ITA","GIANNA",2021-01-04 03:00:00,2021-12-29 11:00:00,"TRAWLERS","FISHING",247096470,NA,"IRBT",2013-05-20 12:51:08,2025-05-19 15:17:32,2.23,2,"1","11G2"
"2021-02","6163d3f6a-a611-cac6-1d01-c12b2aa104c6","ITA","GIANNA",2021-01-04 03:00:00,2021-12-29 11:00:00,"TRAWLERS","FISHING",247096470,NA,"IRBT",2013-05-20 12:51:08,2025-05-19 15:17:32,39.72,2,"1","11G2"
